beginShape
11,24
11,25
12,26
13,27
14,28
14,29
15,30
16,31
16,32
16,33
17,34
17,35
17,36
17,37
17,38
17,39
17,40
17,41
17,42
17,43
18,44
18,45
18,46
18,47
19,48
19,49
19,50
20,51
21,51
22,51
23,51
24,51
25,50
25,49
26,48
26,47
27,46
27,45
27,44
28,43
28,42
29,41
29,40
30,39
31,38
32,37
33,37
34,38
35,38
36,39
37,40
38,41
38,42
38,43
39,44
39,45
39,46
39,47
40,48
40,49
41,50
42,51
42,52
43,52
44,52
45,52
46,52
47,51
47,50
47,49
48,48
48,47
49,46
49,45
50,44
50,43
50,42
50,41
50,40
51,39
51,38
51,37
51,36
51,35
51,34
52,33
53,32
54,31
55,31
56,31
57,31
58,31
59,31
59,30
58,29
57,28
56,28
55,28
54,27
53,27
52,26
51,25
50,26
49,27
49,28
49,29
49,30
49,31
48,32
48,33
48,34
47,35
47,36
47,37
46,38
46,39
45,40
44,40
43,39
43,38
43,37
42,36
42,35
42,34
41,33
41,32
41,31
41,30
40,29
40,28
39,27
39,26
38,25
37,24
36,24
35,24
34,24
33,24
32,24
31,24
30,24
29,24
28,25
27,26
27,27
27,28
27,29
26,30
26,31
26,32
26,33
25,34
24,35
24,36
24,37
23,38
22,39
21,38
21,37
21,36
20,35
20,34
20,33
19,32
19,31
19,30
19,29
19,28
19,27
19,26
19,25
18,25
17,25
16,25
15,25
14,24
13,23
12,23
beginContour
endContour
endShape
