beginShape
19,57
20,58
21,58
22,58
23,57
24,57
25,56
25,55
25,54
25,53
26,52
26,51
26,50
26,49
27,48
27,47
27,46
28,45
28,44
29,43
29,42
29,41
30,40
31,39
31,38
32,37
33,37
34,38
34,39
34,40
35,41
35,41
35,40
36,39
37,39
38,40
39,41
39,42
40,43
40,44
41,45
41,46
41,47
42,48
42,49
42,50
43,51
43,52
43,53
44,54
44,55
44,56
44,57
45,57
46,57
47,58
48,58
49,58
49,57
48,56
47,55
46,54
46,53
45,52
45,51
45,50
45,49
45,48
44,47
44,46
43,45
43,44
43,43
43,42
42,41
42,40
41,39
41,38
41,37
41,36
41,35
41,34
41,33
41,32
42,31
42,30
42,29
43,28
43,27
43,26
43,25
44,24
44,23
44,22
45,21
45,20
45,19
45,18
44,17
44,16
44,15
44,15
43,16
43,17
43,18
43,19
43,20
43,21
43,22
42,23
42,24
41,25
41,26
40,27
40,28
39,29
38,28
38,27
37,26
36,26
35,26
34,26
33,26
32,26
31,27
30,27
29,26
29,25
28,24
27,23
27,22
26,21
26,20
26,19
26,18
26,17
26,16
26,15
25,14
25,14
25,15
25,16
24,17
24,18
24,19
24,20
24,21
25,22
25,23
26,24
26,25
26,26
26,27
27,28
27,29
27,30
28,31
28,32
28,33
28,34
28,35
27,36
27,37
27,38
27,39
26,40
26,41
26,42
25,43
25,44
25,45
24,46
24,47
24,48
24,49
24,50
23,51
23,52
23,53
23,54
22,55
21,56
20,56
beginContour
endContour
endShape
