beginShape
28,14
28,15
28,16
29,17
30,18
30,19
30,20
29,21
28,21
28,22
28,23
28,24
28,25
28,26
29,27
29,28
30,29
30,30
30,31
30,32
30,33
30,34
30,35
30,36
30,37
30,38
30,39
30,40
30,41
30,42
30,43
29,44
29,45
29,46
28,47
28,48
28,49
28,50
28,51
28,52
29,53
29,54
29,55
29,56
28,57
28,58
28,59
29,59
30,59
30,58
30,57
30,56
30,55
30,54
30,53
30,52
30,51
30,50
31,49
31,48
31,47
31,46
31,45
32,44
32,43
32,42
33,41
33,40
34,39
35,40
35,41
35,42
36,43
36,44
37,45
37,46
37,47
38,48
38,49
38,50
39,51
39,52
39,53
39,54
39,55
40,56
40,57
40,58
41,58
42,58
42,57
41,56
41,55
41,54
41,53
41,52
40,51
40,50
40,49
40,48
40,47
39,46
39,45
39,44
39,43
38,42
38,41
38,40
38,39
38,38
37,37
37,36
37,35
37,34
36,33
37,32
37,31
38,30
39,29
39,28
39,27
40,26
40,25
40,24
40,23
39,22
38,21
38,20
37,19
36,18
35,18
34,18
33,17
33,16
33,15
33,14
33,13
32,12
31,12
30,12
29,13
beginContour
endContour
beginContour
endContour
beginContour
endContour
endShape
