beginShape
29,33
29,34
29,35
29,36
29,37
29,38
30,39
30,40
30,41
30,42
30,43
30,44
30,45
30,46
29,47
29,48
29,49
29,50
29,51
29,52
30,53
30,54
30,55
30,56
30,57
30,58
30,59
31,59
32,59
33,59
34,59
34,58
34,57
33,57
32,56
31,55
31,54
31,53
31,52
31,51
31,50
31,49
32,48
32,47
32,46
33,45
33,44
33,43
33,42
33,41
34,40
34,39
34,38
34,37
34,36
34,35
34,34
34,33
34,32
34,31
34,30
34,29
34,28
35,27
36,26
37,26
38,26
39,26
40,26
41,26
41,25
41,24
41,23
41,22
42,21
42,20
42,19
42,18
41,17
41,16
41,15
40,15
39,14
38,14
37,13
36,13
35,13
34,13
33,13
32,13
31,14
31,15
31,16
31,17
30,18
30,19
30,20
30,21
30,22
30,23
30,24
30,25
30,26
30,27
30,28
30,29
30,30
30,31
30,32
beginContour
endContour
beginContour
endContour
beginContour
endContour
beginContour
endContour
endShape
