beginShape
23,34
24,35
24,36
24,37
24,38
24,39
24,40
24,41
24,42
24,43
24,44
24,45
24,46
24,47
24,48
24,49
24,50
24,51
24,52
24,53
24,54
24,55
24,56
25,56
26,57
27,57
28,57
29,57
30,57
31,56
32,56
33,56
34,56
35,56
36,56
37,55
38,55
39,56
40,56
41,56
42,56
43,56
44,56
45,56
46,56
47,56
48,56
48,55
49,54
49,53
49,52
49,51
49,50
48,49
48,48
48,48
48,49
47,50
47,51
46,52
45,53
44,52
43,52
42,52
41,51
40,51
39,51
38,51
37,50
36,50
35,50
34,49
33,49
32,49
31,49
30,48
30,47
30,46
30,45
30,44
30,43
30,42
30,41
30,40
30,39
29,38
29,37
29,36
29,35
29,34
29,33
29,32
29,31
29,30
29,29
29,28
29,27
28,26
27,25
27,24
27,23
27,22
27,21
27,20
27,19
27,18
27,17
27,16
27,15
27,14
26,13
25,13
25,14
25,15
25,16
25,17
25,18
25,19
25,20
25,21
25,22
25,23
24,24
24,25
24,26
24,27
24,28
24,29
24,30
24,31
24,32
24,33
beginContour
endContour
endShape
