beginShape
25,34
25,35
25,36
25,37
25,38
25,39
25,40
25,41
25,42
25,43
26,44
26,45
26,46
27,47
27,48
28,49
28,50
28,51
28,52
29,53
29,54
29,55
29,56
30,57
31,58
32,58
33,58
34,58
35,59
36,58
37,58
38,58
39,58
39,57
40,56
40,55
40,54
40,53
41,52
41,51
41,50
41,49
42,48
42,47
42,46
43,45
43,44
43,43
43,42
44,41
44,40
44,39
44,38
44,37
44,36
44,35
44,34
43,33
43,32
43,31
42,30
42,29
41,28
40,27
40,26
40,25
39,24
39,23
39,22
38,21
38,20
37,19
37,18
36,17
36,16
36,15
36,14
36,13
35,13
34,13
33,13
33,14
33,15
33,16
33,17
32,18
32,19
32,20
31,21
31,22
30,23
30,24
29,25
29,26
29,27
28,28
27,29
27,30
26,31
26,32
26,33
beginContour
endContour
beginContour
endContour
endShape
