beginShape
18,11
18,12
19,13
19,14
20,15
21,16
22,17
23,18
24,19
25,20
26,21
27,22
27,23
28,24
29,25
29,26
30,27
30,28
30,29
30,30
30,31
31,32
31,33
31,34
31,35
31,36
32,37
32,38
32,39
32,40
32,41
32,42
32,43
32,44
32,45
32,46
32,47
32,48
32,49
32,50
32,51
33,52
33,53
33,54
34,55
34,56
33,57
33,58
34,58
35,57
35,56
35,55
34,54
34,53
34,52
34,51
34,50
34,49
34,48
34,47
34,46
35,45
35,44
35,43
35,42
35,41
35,40
35,39
35,38
36,37
37,37
37,36
38,35
38,34
39,33
39,32
40,31
41,30
41,29
42,28
43,27
44,26
45,25
45,24
46,23
46,22
47,21
47,20
47,19
47,18
47,17
46,16
46,15
46,15
46,16
45,17
44,18
43,18
42,19
41,19
40,19
39,20
38,21
37,21
36,21
35,21
34,20
34,19
34,18
34,17
34,16
34,15
34,14
33,14
32,14
31,15
31,16
31,17
31,18
31,19
31,20
30,21
29,20
28,19
27,18
26,17
25,17
24,16
23,15
22,14
21,13
21,12
20,12
19,11
beginContour
endContour
beginContour
endContour
endShape
