beginShape
23,19
23,20
24,21
24,22
24,23
24,24
25,25
25,26
25,27
25,28
25,29
26,30
26,31
26,32
26,33
26,34
27,35
27,36
27,37
27,38
27,39
27,40
27,41
27,42
27,43
27,44
27,45
27,46
28,47
28,48
28,49
28,50
29,51
29,52
29,53
29,54
29,55
29,56
30,57
31,57
32,57
33,57
34,57
35,57
36,57
37,56
37,55
38,54
39,53
40,52
41,52
41,51
41,50
41,49
42,48
42,47
42,46
42,45
42,44
42,43
42,42
42,41
42,40
42,39
43,38
44,37
44,36
45,35
45,34
45,33
45,32
45,31
44,30
43,29
42,28
42,27
42,26
42,25
42,24
42,23
42,22
41,21
41,20
40,19
39,18
39,17
38,16
37,15
36,15
35,14
34,14
33,13
32,13
31,13
30,13
29,13
28,14
27,14
26,14
25,15
25,16
24,17
24,18
beginContour
endContour
beginContour
endContour
beginContour
endContour
endShape
