beginShape
31,20
31,21
31,22
31,23
32,24
32,25
32,26
32,27
32,28
32,29
32,30
32,31
32,32
32,33
32,34
31,35
31,36
32,37
32,38
32,39
32,40
32,41
32,42
32,43
32,44
32,45
32,46
32,47
32,48
31,49
32,50
32,51
32,52
32,53
32,54
32,55
31,56
31,57
32,58
33,58
34,58
35,58
36,58
36,57
36,56
35,56
34,55
33,54
33,53
33,52
34,51
34,50
34,49
34,48
34,47
34,46
34,45
35,44
35,43
35,42
35,41
35,40
35,39
35,38
36,37
36,36
36,35
36,34
36,33
36,32
36,31
36,30
37,29
38,29
39,29
40,28
41,28
41,27
41,26
40,26
39,27
38,27
37,27
36,26
35,25
35,24
35,23
35,22
35,21
35,20
35,19
36,18
37,17
38,17
39,16
40,16
41,16
42,16
42,15
42,14
41,14
40,14
39,14
38,14
37,15
36,15
35,14
35,13
34,13
33,13
32,14
32,15
32,16
32,17
32,18
32,19
beginContour
endContour
endShape
