beginShape
27,58
27,59
28,59
29,59
29,58
29,57
29,56
29,55
29,54
30,53
30,52
30,51
30,50
30,49
30,48
31,47
31,46
31,45
31,44
31,43
32,42
33,42
34,43
34,44
35,45
35,46
36,47
36,48
36,49
37,50
37,51
38,52
38,53
38,54
38,55
38,56
39,57
40,58
41,59
41,59
41,58
41,57
41,56
40,55
40,54
39,53
39,52
39,51
39,50
39,49
38,48
38,47
38,46
37,45
37,44
37,43
37,42
36,41
36,40
35,39
35,38
35,37
35,36
34,35
34,34
34,33
34,32
34,31
35,30
35,29
35,28
35,27
36,26
37,26
38,26
39,25
40,24
41,23
41,22
42,21
42,20
42,19
42,18
43,17
42,16
41,16
41,17
42,18
41,19
40,20
39,21
39,22
38,23
37,23
36,23
35,23
34,24
33,23
33,22
33,21
33,20
33,19
33,18
32,17
31,16
31,15
31,14
32,13
33,14
33,14
33,13
33,12
32,12
31,12
30,13
30,14
29,15
29,16
28,17
28,18
28,19
28,20
28,21
28,22
28,23
28,24
28,25
28,26
28,27
29,28
29,29
29,30
30,31
30,32
30,33
30,34
30,35
30,36
30,37
29,38
29,39
29,40
29,41
29,42
29,43
29,44
29,45
28,46
28,47
28,48
28,49
28,50
28,51
28,52
28,53
28,54
28,55
28,56
28,57
beginContour
endContour
endShape
