beginShape
28,23
28,24
28,25
28,26
28,27
28,28
28,29
28,30
28,31
28,32
28,33
28,34
28,35
28,36
28,37
28,38
28,39
28,40
28,41
28,42
28,43
28,44
29,45
29,46
29,47
29,48
29,49
29,50
29,51
29,52
29,53
30,54
30,55
30,56
31,57
32,57
33,56
34,56
35,56
36,57
37,57
38,57
39,57
39,56
38,56
37,55
37,54
37,53
38,52
38,51
39,50
40,50
41,49
42,48
43,48
43,47
43,46
44,45
44,44
44,43
43,42
42,41
41,40
40,39
39,38
40,37
40,36
41,35
41,34
41,33
41,32
41,31
42,30
42,29
41,28
41,27
41,26
41,25
40,24
39,23
39,22
38,21
38,20
37,20
36,20
35,20
34,19
35,18
35,17
35,16
35,15
35,14
35,13
34,12
33,12
32,12
31,13
30,13
30,14
30,15
30,16
30,17
30,18
31,19
31,20
30,21
29,21
29,22
beginContour
endContour
beginContour
endContour
endShape
