beginShape
26,55
26,56
27,56
28,57
29,57
30,57
31,57
32,57
33,57
34,57
35,57
36,57
37,57
38,57
39,57
40,57
41,57
41,56
42,55
42,54
42,53
42,52
42,51
42,50
42,49
42,48
41,47
41,46
41,45
41,44
41,43
41,42
41,41
41,40
40,39
39,38
39,37
39,36
38,35
38,34
38,33
37,32
37,31
36,30
35,29
35,28
35,27
34,26
35,25
35,24
36,23
37,22
38,21
39,20
40,19
41,18
42,17
43,18
44,19
45,19
46,19
46,19
45,18
45,17
45,16
44,15
43,14
42,14
41,15
40,15
39,15
38,16
37,17
36,17
35,17
34,17
33,17
32,17
31,18
31,19
31,20
31,21
31,22
30,23
30,24
30,25
30,26
30,27
30,28
30,29
30,30
31,31
31,32
31,33
32,34
32,35
33,36
34,37
34,38
35,39
35,40
35,41
35,42
35,43
35,44
35,45
35,46
36,47
36,48
37,49
37,50
37,51
36,52
35,52
34,52
33,53
32,53
31,52
30,52
29,53
28,54
27,55
beginContour
endContour
endShape
