beginShape
17,32
17,33
17,34
17,35
18,36
18,37
18,38
18,39
18,40
19,40
20,40
21,41
22,42
22,43
23,44
24,45
25,45
26,46
27,46
28,47
29,48
30,49
30,50
30,51
31,52
32,53
32,54
33,55
34,56
35,56
36,56
37,56
38,56
39,56
39,55
39,54
40,53
41,52
42,51
42,50
43,49
43,48
43,47
43,46
44,45
44,44
44,43
44,42
45,41
45,40
45,39
44,38
44,37
44,36
44,35
45,34
45,33
45,32
45,31
45,30
44,29
43,28
42,27
42,26
41,25
41,24
41,23
41,22
40,21
40,20
40,19
40,18
40,17
40,16
40,15
39,15
38,16
38,17
38,18
38,19
38,20
38,21
39,22
39,23
39,24
39,25
39,26
39,27
39,28
39,29
39,30
39,31
39,32
39,33
39,34
39,35
39,36
40,37
39,38
39,39
39,40
39,41
39,42
38,43
38,44
38,45
37,46
36,47
35,46
34,45
33,44
32,43
31,43
30,42
29,42
28,41
27,40
26,40
25,39
24,39
23,39
22,38
21,37
20,36
20,35
19,34
18,33
18,32
beginContour
endContour
endShape
