beginShape
22,36
22,37
22,38
22,39
22,40
22,41
22,42
23,43
23,44
23,45
23,46
23,47
24,48
24,49
24,50
25,51
25,52
25,53
26,54
26,55
26,56
27,57
27,58
28,58
29,58
30,58
31,57
32,57
33,57
34,57
35,57
36,57
37,56
38,57
39,57
40,57
41,56
42,56
43,56
44,56
44,55
44,54
43,53
42,52
41,51
40,51
39,50
38,50
37,50
36,50
35,50
34,50
33,50
32,50
31,50
30,50
29,49
29,48
29,47
29,46
29,45
30,44
30,43
30,42
30,41
30,40
30,39
29,38
29,37
29,36
29,35
29,34
30,33
31,32
31,31
32,30
33,29
34,29
35,28
35,27
36,26
37,26
38,27
39,26
40,25
41,24
41,23
41,22
41,21
41,20
41,19
42,18
43,19
44,19
45,20
46,20
47,19
46,18
46,17
46,16
45,15
44,14
43,14
42,14
41,14
40,14
39,14
38,14
37,14
36,15
35,16
34,17
34,18
33,19
32,20
31,20
30,21
29,21
28,22
27,23
26,24
26,25
25,26
25,27
24,28
24,29
23,30
23,31
23,32
23,33
23,34
23,35
beginContour
endContour
endShape
