beginShape
20,56
20,57
20,58
21,58
22,58
23,57
23,56
23,55
24,54
24,53
25,52
25,51
25,50
26,49
26,48
26,47
27,46
27,45
27,44
28,43
29,42
29,41
29,40
30,39
30,38
31,37
32,38
32,39
32,40
33,41
34,42
35,41
36,40
37,40
38,41
38,42
38,43
39,44
39,45
40,46
40,47
40,48
41,49
41,50
42,51
42,52
42,53
43,54
43,55
43,56
44,57
45,57
46,58
47,58
47,57
47,56
46,55
45,54
45,53
44,52
44,51
44,50
43,49
43,48
43,47
43,46
42,45
42,44
42,43
41,42
41,41
41,40
40,39
40,38
40,37
39,36
39,35
40,34
40,33
40,32
40,31
39,30
39,29
39,28
39,27
39,26
39,25
38,24
38,23
38,22
38,21
38,20
37,19
37,18
37,17
36,16
35,15
35,14
35,13
34,12
33,12
32,12
32,13
31,14
31,15
31,16
30,17
30,18
30,19
30,20
29,21
29,22
29,23
29,24
29,25
29,26
28,27
28,28
28,29
28,30
28,31
28,32
28,33
27,34
27,35
27,36
27,37
26,38
26,39
26,40
26,41
25,42
24,43
24,44
24,45
23,46
23,47
23,48
23,49
23,50
23,51
22,52
22,53
22,54
21,55
beginContour
endContour
beginContour
endContour
endShape
