beginShape
18,30
18,31
18,32
18,33
18,34
18,35
18,36
18,37
18,38
19,39
19,40
19,41
19,42
20,43
20,44
21,45
21,46
22,47
22,48
23,49
23,50
24,51
25,52
26,53
27,54
28,54
29,54
30,54
31,54
32,54
33,53
33,52
34,51
34,50
35,49
35,48
35,47
36,46
36,45
37,44
37,43
37,42
38,41
39,40
40,41
41,41
42,42
43,42
44,43
45,43
46,44
47,45
48,45
49,46
50,46
51,46
51,45
52,44
52,43
52,42
53,41
53,40
53,39
53,38
53,37
53,36
52,35
52,35
52,36
52,37
51,38
51,39
50,40
49,40
48,40
47,39
46,38
45,37
44,36
43,35
42,35
41,34
40,33
39,32
38,32
37,32
36,33
35,34
35,35
34,36
33,37
32,38
31,39
31,40
31,41
30,42
29,42
28,42
27,41
27,40
27,39
26,38
26,37
25,36
25,35
25,34
25,33
25,32
26,31
27,30
27,29
28,28
29,27
29,26
29,25
29,24
30,23
30,22
31,21
31,20
32,19
33,18
34,17
35,18
36,18
37,19
38,20
39,20
39,19
38,18
38,17
37,16
37,15
36,15
35,14
34,14
33,14
32,15
31,16
30,17
29,17
28,18
27,19
26,20
25,20
24,20
23,20
22,21
22,22
22,23
22,24
21,25
21,26
20,27
19,27
19,28
19,29
beginContour
endContour
endShape
